date, price
20070702,6.24
20070703,6.37
20070705,6.3
20070706,6.15
20070709,6.39
20070710,6.44
20070711,6.66
20070712,6.26
20070713,6.27
20070716,6.32
20070717,6.34
20070718,6.23
20070719,6.5
20070720,6.46
20070723,6
20070724,5.66
20070725,5.56
20070726,5.83
20070727,5.77
20070730,6.31
20070731,6.53
