date, price
20140303,7.09
20140304,7.98
20140305,6.46
20140306,4.89
20140307,4.78
20140310,4.67
20140311,4.67
20140312,4.72
20140313,4.41
20140314,4.4
20140317,4.57
20140318,4.42
20140319,4.43
20140320,4.39
20140321,4.33
20140324,4.42
20140325,4.53
20140326,4.44
20140327,4.39
20140328,4.5
20140331,4.48
