date, price
20150701,2.78
20150702,2.79
20150703,2.79
20150706,2.79
20150707,2.77
20150708,2.77
20150709,2.7
20150710,2.7
20150713,2.88
20150714,2.88
20150715,2.93
20150716,2.9
20150717,2.88
20150720,2.88
20150721,2.84
20150722,2.84
20150723,2.92
20150724,2.92
20150727,2.92
20150728,2.89
20150729,2.91
20150730,2.87
20150731,2.76
