date, price
20120103,2.97
20120104,2.96
20120105,2.91
20120106,2.85
20120109,2.89
20120110,2.97
20120111,2.81
20120112,2.7
20120113,2.67
20120117,2.51
20120118,2.49
20120119,2.36
20120120,2.23
20120123,2.39
20120124,2.6
20120125,2.61
20120126,2.68
20120127,2.59
20120130,2.71
20120131,2.51
