date, price
20090302,4.36
20090303,4.43
20090304,4.23
20090305,4.22
20090306,3.93
20090309,3.86
20090310,3.88
20090311,3.92
20090312,3.87
20090313,3.9
20090316,3.78
20090317,3.78
20090318,3.75
20090319,3.68
20090320,3.99
20090323,4.17
20090324,4.13
20090325,4.13
20090326,4.16
20090327,3.73
20090330,3.63
20090331,3.58
