date, price
20100901,3.73
20100902,3.74
20100903,3.74
20100907,3.82
20100908,3.81
20100909,3.79
20100910,3.79
20100913,3.83
20100914,3.98
20100915,4.06
20100916,4.09
20100917,4.11
20100920,4.01
20100921,3.95
20100922,4.02
20100923,4.08
20100924,3.97
20100927,3.8
20100928,3.8
20100929,3.81
20100930,3.85
