date, price
20131202,3.85
20131203,3.84
20131204,3.89
20131205,3.97
20131206,4.15
20131209,4.24
20131210,4.24
20131211,4.24
20131212,4.4
20131213,4.44
20131216,4.21
20131217,4.2
20131218,4.25
20131219,4.25
20131220,4.35
20131223,4.52
20131224,4.52
20131226,4.4
20131227,4.34
20131230,4.41
20131231,4.31
