date, price
20020401,3.43
20020402,3.72
20020403,3.68
20020404,3.56
20020405,3.31
20020408,3.36
20020409,3.25
20020410,3.25
20020411,3.14
20020412,3.07
20020415,3.27
20020416,3.44
20020417,3.4
20020418,3.5
20020419,3.4
20020422,3.58
20020423,3.63
20020424,3.53
20020425,3.46
20020426,3.32
20020429,3.44
20020430,3.65
