date, price
20170703,2.98
20170704,2.98
20170705,2.98
20170706,2.89
20170707,2.91
20170710,2.92
20170711,2.98
20170712,3.01
20170713,2.96
20170714,2.94
20170717,3.04
20170718,3.11
20170719,3.11
20170720,3.12
20170721,3.06
20170724,2.99
20170725,2.99
20170726,2.92
20170727,2.95
20170728,2.96
20170731,2.87
