date, price
20030102,4.93
20030103,5.13
20030106,4.94
20030107,4.89
20030108,5.07
20030109,5.05
20030110,5.19
20030113,5.23
20030114,5.25
20030115,5.21
20030116,5.5
20030117,5.66
20030121,5.47
20030122,5.72
20030123,6.55
20030124,5.91
20030127,5.91
20030128,5.52
20030129,5.61
20030130,5.76
20030131,5.58
