date, price
20100802,4.94
20100803,4.78
20100804,4.77
20100805,4.84
20100806,4.67
20100809,4.52
20100810,4.43
20100811,4.38
20100812,4.42
20100813,4.35
20100816,4.37
20100817,4.28
20100818,4.35
20100819,4.29
20100820,4.19
20100823,4.12
20100824,4.07
20100825,3.99
20100826,3.85
20100827,3.75
20100830,3.77
20100831,3.8
