date, price
20140701,4.47
20140702,4.47
20140703,4.31
20140707,4.31
20140708,4.18
20140709,4.17
20140710,4.15
20140711,4.13
20140714,4.13
20140715,4.13
20140716,4.16
20140717,4.04
20140718,4.08
20140721,3.87
20140722,3.81
20140723,3.83
20140724,3.83
20140725,3.86
20140728,3.84
20140729,3.79
20140730,3.78
20140731,3.78
