date, price
20011203,2.1
20011204,2
20011205,1.89
20011206,1.81
20011207,2.11
20011210,2.28
20011211,2.58
20011212,2.57
20011213,2.4
20011214,2.4
20011217,2.4
20011218,2.4
20011219,2.4
20011220,2.4
20011221,2.4
20011226,2.4
20011227,2.4
20011228,2.4
20011231,2.4
