date, price
20130102,3.3
20130103,3.19
20130104,3.2
20130107,3.3
20130108,3.21
20130109,3.14
20130110,3.08
20130111,3.18
20130114,3.39
20130115,3.4
20130116,3.43
20130117,3.44
20130118,3.54
20130122,3.63
20130123,3.53
20130124,3.56
20130125,3.42
20130128,3.25
20130129,3.14
20130130,3.24
20130131,3.33
