date, price
20160502,1.91
20160503,1.94
20160504,2.03
20160505,2.05
20160506,1.86
20160509,2.01
20160510,2.01
20160511,2.01
20160512,2.01
20160513,1.96
20160516,1.91
20160517,1.97
20160518,1.91
20160519,1.83
20160520,1.81
20160523,1.96
20160524,1.91
20160525,1.77
20160526,1.77
20160527,1.77
20160530,1.77
20160531,2.12
