date, price
20100503,3.86
20100504,3.96
20100505,4
20100506,3.97
20100507,3.91
20100510,4.08
20100511,4.15
20100512,4.18
20100513,4.26
20100514,4.27
20100517,4.34
20100518,4.42
20100519,4.28
20100520,4.12
20100521,4.12
20100524,4.08
20100525,4.08
20100526,4.19
20100527,4.22
20100528,4.31
