date, price
20161102,2.53
20161103,2.41
20161104,2.2
20161107,2.37
20161108,2.34
20161109,2.22
20161110,2.08
20161111,2.08
20161114,2.26
20161115,2.49
20161116,2.49
20161117,2.37
20161118,2.6
20161121,2.81
20161122,2.73
20161123,2.76
20161124,2.76
20161125,2.76
20161128,2.96
20161129,3.02
20161130,3.32
