date, price
20000403,2.92
20000404,2.87
20000405,2.86
20000406,2.98
20000407,2.99
20000410,2.97
20000411,2.98
20000412,3.05
20000413,3.05
20000414,3.11
20000417,3.13
20000418,3.12
20000419,3.12
20000420,3.07
20000424,3.12
20000425,3.18
20000426,3.12
20000427,3.06
20000428,3.09
