date, price
20050401,7.57
20050404,7.8
20050405,7.44
20050406,7.46
20050407,7.5
20050408,7.26
20050411,7.17
20050412,7.34
20050413,7.07
20050414,7.02
20050415,6.95
20050418,6.95
20050419,6.95
20050420,7.1
20050421,6.93
20050422,7.06
20050425,7.27
20050426,7.08
20050427,7.1
20050428,6.67
20050429,6.64
