date, price
20030303,8.51
20030304,7.71
20030305,7.8
20030306,7.57
20030307,7.42
20030310,6.78
20030311,6.25
20030312,5.8
20030313,5.71
20030314,5.17
20030317,5.32
20030318,5.13
20030319,5.2
20030320,5.2
20030321,5.05
20030324,5.07
20030325,5.07
20030326,4.9
20030327,4.87
20030328,5.06
20030331,5.01
