date, price
20090601,3.86
20090602,4.05
20090603,3.81
20090604,3.58
20090605,3.51
20090608,3.53
20090609,3.53
20090610,3.56
20090611,3.51
20090612,3.54
20090615,3.8
20090616,4.16
20090617,3.99
20090618,4.19
20090619,4.04
20090622,4.01
20090623,3.91
20090624,3.8
20090625,3.82
20090626,3.81
20090629,3.88
20090630,3.72
