date, price
20100401,3.72
20100405,3.93
20100406,4.16
20100407,4.08
20100408,3.92
20100409,3.9
20100412,4.04
20100413,3.97
20100414,4.15
20100415,4.16
20100416,3.97
20100419,4.02
20100420,3.93
20100421,3.96
20100422,3.95
20100423,4.07
20100426,4.23
20100427,4.18
20100428,4.19
20100429,4.24
20100430,3.94
