date, price
20020301,2.51
20020304,2.66
20020305,2.63
20020306,2.52
20020307,2.73
20020308,2.82
20020311,2.9
20020312,2.94
20020313,2.97
20020314,2.78
20020315,2.99
20020318,3.15
20020319,3.33
20020320,3.29
20020321,3.2
20020322,3.57
20020325,3.46
20020326,3.59
20020327,3.35
20020328,3.18
