date, price
20020903,3.1
20020904,3.13
20020905,3.2
20020906,3.39
20020909,3.24
20020910,3.35
20020911,3.33
20020912,3.22
20020913,3.37
20020916,3.45
20020917,3.46
20020918,3.8
20020919,3.9
20020920,3.95
20020923,3.87
20020924,4
20020925,3.76
20020926,3.61
20020927,3.76
20020930,4.09
