date, price
20000501,3.16
20000502,3.2
20000503,3.18
20000504,3.09
20000505,3.11
20000508,3.12
20000509,3.25
20000510,3.2
20000511,3.37
20000512,3.35
20000515,3.37
20000516,3.45
20000517,3.49
20000518,3.73
20000519,3.76
20000522,3.95
20000523,3.85
20000524,3.94
20000525,4.18
20000526,4.29
20000530,4.35
20000531,4.52
