date, price
20040202,5.51
20040203,5.69
20040204,5.74
20040205,5.54
20040206,5.38
20040209,5.44
20040210,5.49
20040211,5.34
20040212,5.35
20040213,5.62
20040217,5.43
20040218,5.33
20040219,5.28
20040220,5.19
20040223,5.1
20040224,5.08
20040225,5.1
20040226,5.13
20040227,5.27
