date, price
20060705,5.7
20060706,5.28
20060707,5.18
20060710,5.32
20060711,5.51
20060712,5.66
20060713,5.92
20060714,6.28
20060717,6.27
20060718,6.02
20060719,5.89
20060720,6.14
20060721,5.9
20060724,6.33
20060725,6.78
20060726,6.71
20060727,7.03
20060728,7.24
20060731,8.04
