date, price
20040401,5.82
20040402,5.69
20040405,5.81
20040406,5.7
20040407,5.76
20040408,5.84
20040412,5.85
20040413,5.92
20040414,5.73
20040415,5.68
20040416,5.62
20040419,5.57
20040420,5.46
20040421,5.52
20040422,5.59
20040423,5.53
20040426,5.6
20040427,5.81
20040428,5.8
20040429,5.78
20040430,5.81
