date, price
20080801,9.05
20080804,9.2
20080805,8.66
20080806,8.7
20080807,8.77
20080808,8.22
20080811,8.18
20080812,8.23
20080813,8.11
20080814,8.15
20080815,7.82
20080818,7.74
20080819,7.73
20080820,8.02
20080821,8.04
20080822,7.98
20080825,7.63
20080826,8.02
20080827,8.54
20080828,8.36
20080829,8.24
