date, price
20090102,5.41
20090105,5.83
20090106,6.1
20090107,5.89
20090108,5.96
20090109,5.6
20090112,5.59
20090113,5.7
20090114,5.47
20090115,5.27
20090116,5.09
20090120,4.86
20090121,4.87
20090122,4.72
20090123,4.75
20090126,4.62
20090127,4.76
20090128,4.84
20090129,4.71
20090130,4.77
