date, price
20161201,3.32
20161202,3.44
20161205,3.44
20161206,3.75
20161207,3.8
20161208,3.68
20161209,3.75
20161212,3.6
20161213,3.65
20161214,3.55
20161215,3.56
20161216,3.51
20161219,3.55
20161220,3.39
20161221,3.5
20161222,3.5
20161223,3.6
20161226,3.6
20161227,3.7
20161228,3.7
20161229,3.71
20161230,3.71
