date, price
20031201,5.02
20031202,5.45
20031203,5.45
20031204,5.7
20031205,6.27
20031208,6.06
20031209,6.52
20031210,6.67
20031211,6.56
20031212,6.73
20031215,6.63
20031216,6.58
20031217,6.56
20031218,6.98
20031219,6.92
20031222,6.32
20031223,5.58
20031224,5.5
20031229,5.46
20031230,5.96
20031231,5.76
