date, price
20000201,2.81
20000202,2.91
20000203,2.85
20000204,2.78
20000207,2.81
20000208,2.6
20000209,2.62
20000210,2.65
20000211,2.65
20000214,2.61
20000215,2.61
20000216,2.65
20000217,2.66
20000218,2.65
20000222,2.55
20000223,2.5
20000224,2.52
20000225,2.51
20000228,2.6
20000229,2.65
