date, price
20091001,2.91
20091002,2.32
20091005,2.89
20091006,3.23
20091007,3.7
20091008,4.24
20091009,3.92
20091012,3.96
20091013,4.03
20091014,3.82
20091015,3.88
20091016,3.94
20091019,4.22
20091020,4.6
20091021,4.8
20091022,4.98
20091023,4.88
20091026,4.52
20091027,4.52
20091028,4.59
20091029,4.11
20091030,4.11
