date, price
20050103,5.53
20050104,5.71
20050105,5.84
20050106,5.79
20050107,5.82
20050110,6.21
20050111,5.96
20050112,5.89
20050113,6.06
20050114,6.45
20050118,6.69
20050119,6.19
20050120,6.27
20050121,6.43
20050124,6.41
20050125,6.44
20050126,6.44
20050127,6.5
20050128,6.23
20050131,6.14
