date, price
20140801,3.77
20140804,3.87
20140805,3.87
20140806,3.92
20140807,3.99
20140808,3.94
20140811,4
20140812,3.94
20140813,3.9
20140814,3.85
20140815,3.8
20140818,3.78
20140819,3.84
20140820,3.88
20140821,3.88
20140822,3.88
20140825,3.94
20140826,3.99
20140827,4.02
20140828,4.06
20140829,4.04
