date, price
20140401,4.39
20140402,4.39
20140403,4.51
20140404,4.49
20140407,4.58
20140408,4.57
20140409,4.67
20140410,4.67
20140411,4.67
20140414,4.64
20140415,4.69
20140416,4.64
20140417,4.64
20140421,4.76
20140422,4.76
20140423,4.81
20140424,4.81
20140425,4.83
20140428,4.72
20140429,4.78
20140430,4.79
