date, price
20151201,2.11
20151202,2.19
20151203,2.14
20151204,2.1
20151207,2.06
20151208,2.01
20151209,2
20151210,1.95
20151211,1.79
20151214,1.7
20151215,1.66
20151216,1.7
20151217,1.79
20151218,1.74
20151221,1.76
20151222,1.73
20151223,1.63
20151224,1.63
20151225,1.63
20151228,2.11
20151229,2.39
20151230,2.28
20151231,2.28
