date, price
20160201,2.28
20160202,2.07
20160203,2.06
20160204,2.07
20160205,2.08
20160208,2.23
20160209,2.17
20160210,2.16
20160211,2.15
20160212,2.08
20160215,2.08
20160216,1.95
20160217,1.93
20160218,1.89
20160219,1.83
20160222,1.86
20160223,1.85
20160224,1.85
20160225,1.78
20160226,1.78
20160229,1.62
