date, price
20040105,6.28
20040106,7.04
20040107,6.61
20040108,6.41
20040109,6.91
20040112,6.29
20040113,6.26
20040114,5.73
20040115,6.02
20040116,5.43
20040120,6.15
20040121,6.26
20040122,6.03
20040123,5.82
20040126,5.7
20040127,5.87
20040128,6.04
20040129,5.99
20040130,5.8
