date, price
20110901,4.18
20110902,4.12
20110906,3.93
20110907,3.96
20110908,3.99
20110909,3.96
20110912,3.92
20110913,3.96
20110914,4.01
20110915,4.04
20110916,3.84
20110919,3.78
20110920,3.84
20110921,3.78
20110922,3.72
20110923,3.74
20110926,3.8
20110927,3.92
20110928,3.88
20110929,3.77
20110930,3.68
