date, price
19990601,2.34
19990602,2.36
19990603,2.35
19990604,2.31
19990607,2.41
19990608,2.38
19990609,2.39
19990610,2.37
19990611,2.3
19990614,2.29
19990615,2.28
19990616,2.28
19990617,2.24
19990618,2.24
19990621,2.22
19990622,2.23
19990623,2.25
19990624,2.26
19990625,2.27
19990628,2.25
19990629,2.33
19990630,2.34
