date, price
20060901,5.24
20060905,5.45
20060906,5.7
20060907,5.64
20060908,5.31
20060911,5.29
20060912,5.57
20060913,5.4
20060914,5.09
20060915,4.4
20060918,5.02
20060919,4.99
20060920,4.87
20060921,4.65
20060922,4.47
20060925,4.31
20060926,4.36
20060927,4.35
20060928,4.15
20060929,3.66
