date, price
19980102,2.16
19980105,2.05
19980106,2.16
19980107,2.13
19980108,2.11
19980109,2.09
19980112,2.01
19980113,2.03
19980114,2.05
19980115,2.07
19980116,2.11
19980120,2.12
19980121,2.09
19980122,2.1
19980123,2.14
19980126,2.09
19980127,2.06
19980128,2.09
19980129,2.07
19980130,2.09
