date, price
19991001,2.39
19991004,2.49
19991005,2.45
19991006,2.48
19991007,2.49
19991008,2.35
19991011,2.53
19991012,2.65
19991013,2.81
19991014,2.7
19991015,2.66
19991018,2.82
19991019,2.89
19991020,2.9
19991021,2.99
19991022,3
19991025,2.98
19991026,2.96
19991027,3.02
19991028,2.97
19991029,2.76
