date, price
20010402,5.25
20010403,5.25
20010404,5.24
20010405,5.27
20010406,5.33
20010409,5.45
20010410,5.55
20010411,5.45
20010412,5.32
20010416,5.48
20010417,5.36
20010418,5.15
20010419,5.06
20010420,5
20010423,5.09
20010424,5.13
20010425,4.98
20010426,4.92
20010427,4.83
20010430,4.73
