date, price
20130301,3.54
20130304,3.53
20130305,3.63
20130306,3.57
20130307,3.54
20130308,3.57
20130311,3.64
20130312,3.71
20130313,3.72
20130314,3.74
20130315,3.89
20130318,3.98
20130319,3.96
20130320,3.97
20130321,4.01
20130322,4.01
20130325,4.08
20130326,3.99
20130327,4.08
20130328,4.03
