date, price
20130801,3.44
20130802,3.39
20130805,3.33
20130806,3.35
20130807,3.32
20130808,3.27
20130809,3.32
20130812,3.34
20130813,3.34
20130814,3.36
20130815,3.34
20130816,3.35
20130819,3.46
20130820,3.48
20130821,3.51
20130822,3.52
20130823,3.5
20130826,3.55
20130827,3.5
20130828,3.54
20130829,3.58
20130830,3.57
