date, price
19970107,3.82
19970108,3.8
19970109,3.61
19970110,3.92
19970113,4
19970114,4.01
19970115,4.34
19970116,4.71
19970117,3.91
19970120,3.26
19970121,2.99
19970122,3.05
19970123,2.96
19970124,2.62
19970127,2.98
19970128,3.05
19970129,2.91
19970130,2.86
19970131,2.77
